17201,石川県金沢市,100,古府徳代公園,石川県金沢市古府2-4,,1,,1,1,,,,,36.56653865,136.6095217,
17201,石川県金沢市,101,古府中央公園,石川県金沢市古府3-95,,1,,1,1,,,,,36.57079556,136.6075111,
17201,石川県金沢市,102,古府町第１児童公園,石川県金沢市古府町南851,,1,,1,1,,,,,36.55965121,136.6105907,
17201,石川県金沢市,103,金沢市戸室スポーツ広場,石川県金沢市戸室新保ト35,1,1,,1,1,,,,,36.54607544,136.7325575,
17201,石川県金沢市,104,戸水船のひろば公園,石川県金沢市戸水1-400,,1,,1,1,,,,,36.60328943,136.6205224,
17201,石川県金沢市,105,金沢市立戸板小学校,石川県金沢市戸板1-1,1,1,,1,1,,,,1,36.57926794,136.6227611,
17201,石川県金沢市,106,金沢市戸板公民館,石川県金沢市戸板1-2,1,1,,1,1,,,,1,36.579886,136.6226297,
17201,石川県金沢市,107,戸板東公園,石川県金沢市戸板4-19,,1,,1,1,,,,,36.581254604774,136.62578962328,
17201,石川県金沢市,108,戸板公園,石川県金沢市戸板5-87,,1,,1,1,,,,,36.58163136,136.6226292,
17201,石川県金沢市,109,湖陽児童公園,石川県金沢市湖陽1-133,,1,,1,1,,,,,36.62589562,136.6881364,
17201,石川県金沢市,110,湖陽緑道公園,石川県金沢市湖陽1-79,,1,,1,1,,,,,36.62741398,136.6885794,
17201,石川県金沢市,111,御所さくら公園,石川県金沢市御所町1-407,1,1,,1,1,,,,,36.5803783,136.6966146,
17201,石川県金沢市,112,御所かつら公園,石川県金沢市御所町1-42,1,1,,1,1,,,,,36.58090367,136.6924063,
17201,石川県金沢市,113,御所ひがし公園,石川県金沢市御所町2-172,1,1,,1,1,,,,,36.58118,136.70015,
17201,石川県金沢市,114,御所にし公園,石川県金沢市御所町2-189,1,1,,1,1,,,,,36.58191281,136.6972594,
17201,石川県金沢市,115,金沢星稜大学,石川県金沢市御所町丑10-1,,,,1,1,,,,1,36.58360241,136.6820866,
17201,石川県金沢市,116,光が丘１丁目児童公園,石川県金沢市光が丘1-67,,1,,1,1,,,,,36.52072568,136.6257262,
17201,石川県金沢市,117,光が丘中央公園,石川県金沢市光が丘2-105,1,1,,1,1,,,,,36.51632213,136.6278022,
17201,石川県金沢市,118,光が丘３丁目児童公園,石川県金沢市光が丘3-19,1,1,,1,1,,,,,36.51313,136.62727,
17201,石川県金沢市,119,駅西第１児童公園,石川県金沢市広岡2-802,,1,,1,1,,,,,36.57845475,136.6433546,
17201,石川県金沢市,120,いしかわ四高記念公園,石川県金沢市広坂2,1,1,,1,1,,,,,36.56313138,136.6555586,
17201,石川県金沢市,121,荒屋八幡公園,石川県金沢市荒屋1-96,,1,,1,1,,,,,36.61628941,136.6852804,
17201,石川県金沢市,122,金沢市文化ホール,石川県金沢市高岡町15-1,1,1,,1,1,,,,1,36.566616891363,136.65237099161,
17201,石川県金沢市,123,松ヶ枝緑地,石川県金沢市高岡町188-2,1,1,,1,1,,,,,36.56962748,136.6527016,
17201,石川県金沢市,124,金沢市松ヶ枝公民館,石川県金沢市高岡町7-23,1,1,,1,1,,,,1,36.56984623,136.6528536,
17201,石川県金沢市,125,高畠第２児童公園,石川県金沢市高畠1-262,,1,,1,1,,,,,36.57081556,136.6130908,
17201,石川県金沢市,126,米丸中央公園,石川県金沢市高畠1-382,,1,,1,1,,,,,36.57035583,136.6164172,
17201,石川県金沢市,127,金沢市立高尾台中学校,石川県金沢市高尾台1-128,1,1,,1,1,,,,1,36.52291499,136.6343828,
17201,石川県金沢市,128,的場公園,石川県金沢市高尾台1-354,,,,1,1,,,,,36.52211336,136.636477,
17201,石川県金沢市,129,高尾中央公園,石川県金沢市高尾台3-143,1,1,,1,1,,,,,36.52139471,136.6303417,
17201,石川県金沢市,130,城谷公園,石川県金沢市高尾台4-57,,1,,1,1,,,,,36.5232498,136.6270412,
17201,石川県金沢市,131,高尾第３児童公園,石川県金沢市高尾南1-165,,,,1,1,,,,,36.51527794,136.6343735,
17201,石川県金沢市,132,高尾南ゆうあい公園,石川県金沢市高尾南2-119,1,1,,1,1,,,,,36.51727354,136.6309753,
